0	0	0	10	0.776308
0	0	0	50	0.749921
0	0	0	100	0.709912
0	0	0.2	10	0.776308
0	0	0.2	50	0.749921
0	0	0.2	100	0.709912
0	0	0.4	10	0.776308
0	0	0.4	50	0.749921
0	0	0.4	100	0.709912
0	0	0.6	10	0.776308
0	0	0.6	50	0.749921
0	0	0.6	100	0.709912
0	0	0.8	10	0.776308
0	0	0.8	50	0.749921
0	0	0.8	100	0.709912
0	0	1	10	0.776308
0	0	1	50	0.749921
0	0	1	100	0.709912
0	0.2	0	10	0.776308
0	0.2	0	50	0.749921
0	0.2	0	100	0.709912
0	0.2	0.2	10	0.78506
0	0.2	0.2	50	0.760685
0	0.2	0.2	100	0.719843
0	0.2	0.4	10	0.786697
0	0.2	0.4	50	0.760384
0	0.2	0.4	100	0.721248
0	0.2	0.6	10	0.784418
0	0.2	0.6	50	0.760424
0	0.2	0.6	100	0.718865
0	0.2	0.8	10	0.784668
0	0.2	0.8	50	0.759713
0	0.2	0.8	100	0.719782
0	0.2	1	10	0.786262
0	0.2	1	50	0.759434
0	0.2	1	100	0.722578
0	0.4	0	10	0.776308
0	0.4	0	50	0.749921
0	0.4	0	100	0.709912
0	0.4	0.2	10	0.786697
0	0.4	0.2	50	0.760384
0	0.4	0.2	100	0.721785
0	0.4	0.4	10	0.785475
0	0.4	0.4	50	0.759913
0	0.4	0.4	100	0.719298
0	0.4	0.6	10	0.788107
0	0.4	0.6	50	0.761005
0	0.4	0.6	100	0.723993
0	0.4	0.8	10	0.787711
0	0.4	0.8	50	0.763061
0	0.4	0.8	100	0.722456
0	0.4	1	10	0.787795
0	0.4	1	50	0.766668
0	0.4	1	100	0.723986
0	0.6	0	10	0.776308
0	0.6	0	50	0.749921
0	0.6	0	100	0.709912
0	0.6	0.2	10	0.783382
0	0.6	0.2	50	0.760086
0	0.6	0.2	100	0.719948
0	0.6	0.4	10	0.788644
0	0.6	0.4	50	0.760954
0	0.6	0.4	100	0.723038
0	0.6	0.6	10	0.787766
0	0.6	0.6	50	0.765479
0	0.6	0.6	100	0.721677
0	0.6	0.8	10	0.788262
0	0.6	0.8	50	0.767964
0	0.6	0.8	100	0.724077
0	0.6	1	10	0.792774
0	0.6	1	50	0.768477
0	0.6	1	100	0.725857
0	0.8	0	10	0.776308
0	0.8	0	50	0.749921
0	0.8	0	100	0.709912
0	0.8	0.2	10	0.787088
0	0.8	0.2	50	0.760056
0	0.8	0.2	100	0.719794
0	0.8	0.4	10	0.787209
0	0.8	0.4	50	0.764424
0	0.8	0.4	100	0.721537
0	0.8	0.6	10	0.789014
0	0.8	0.6	50	0.767903
0	0.8	0.6	100	0.726551
0	0.8	0.8	10	0.794514
0	0.8	0.8	50	0.771019
0	0.8	0.8	100	0.724534
0	0.8	1	10	0.793417
0	0.8	1	50	0.773681
0	0.8	1	100	0.725532
0	1	0	10	0.776308
0	1	0	50	0.749921
0	1	0	100	0.709912
0	1	0.2	10	0.786161
0	1	0.2	50	0.759941
0	1	0.2	100	0.720535
0	1	0.4	10	0.788061
0	1	0.4	50	0.767474
0	1	0.4	100	0.721619
0	1	0.6	10	0.793864
0	1	0.6	50	0.766892
0	1	0.6	100	0.725228
0	1	0.8	10	0.792929
0	1	0.8	50	0.772803
0	1	0.8	100	0.725093
0	1	1	10	0.797859
0	1	1	50	0.77124
0	1	1	100	0.720783
0	1.2	0	10	0.776308
0	1.2	0	50	0.749921
0	1.2	0	100	0.709912
0	1.2	0.2	10	0.787784
0	1.2	0.2	50	0.760614
0	1.2	0.2	100	0.723002
0	1.2	0.4	10	0.788208
0	1.2	0.4	50	0.7672
0	1.2	0.4	100	0.727199
0	1.2	0.6	10	0.79433
0	1.2	0.6	50	0.771224
0	1.2	0.6	100	0.722968
0	1.2	0.8	10	0.796135
0	1.2	0.8	50	0.771507
0	1.2	0.8	100	0.72193
0	1.2	1	10	0.796383
0	1.2	1	50	0.769072
0	1.2	1	100	0.713542
0	1.4	0	10	0.776308
0	1.4	0	50	0.749921
0	1.4	0	100	0.709912
0	1.4	0.2	10	0.787461
0	1.4	0.2	50	0.76236
0	1.4	0.2	100	0.722412
0	1.4	0.4	10	0.791664
0	1.4	0.4	50	0.767327
0	1.4	0.4	100	0.723721
0	1.4	0.6	10	0.791919
0	1.4	0.6	50	0.771157
0	1.4	0.6	100	0.723281
0	1.4	0.8	10	0.794596
0	1.4	0.8	50	0.771093
0	1.4	0.8	100	0.716965
0	1.4	1	10	0.796711
0	1.4	1	50	0.767389
0	1.4	1	100	0.701441
0	1.6	0	10	0.776308
0	1.6	0	50	0.749921
0	1.6	0	100	0.709912
0	1.6	0.2	10	0.78798
0	1.6	0.2	50	0.76267
0	1.6	0.2	100	0.720502
0	1.6	0.4	10	0.792701
0	1.6	0.4	50	0.768946
0	1.6	0.4	100	0.72351
0	1.6	0.6	10	0.79572
0	1.6	0.6	50	0.770405
0	1.6	0.6	100	0.720023
0	1.6	0.8	10	0.797419
0	1.6	0.8	50	0.767941
0	1.6	0.8	100	0.711898
0	1.6	1	10	0.798598
0	1.6	1	50	0.760473
0	1.6	1	100	0.682184
0	1.8	0	10	0.776308
0	1.8	0	50	0.749921
0	1.8	0	100	0.709912
0	1.8	0.2	10	0.788061
0	1.8	0.2	50	0.765473
0	1.8	0.2	100	0.721749
0	1.8	0.4	10	0.793511
0	1.8	0.4	50	0.77081
0	1.8	0.4	100	0.72225
0	1.8	0.6	10	0.795564
0	1.8	0.6	50	0.773215
0	1.8	0.6	100	0.718196
0	1.8	0.8	10	0.79858
0	1.8	0.8	50	0.76521
0	1.8	0.8	100	0.698366
0	1.8	1	10	0.798923
0	1.8	1	50	0.746302
0	1.8	1	100	0.662986
0.2	0	0	10	0.7746
0.2	0	0	50	0.755067
0.2	0	0	100	0.729378
0.2	0	0.2	10	0.7746
0.2	0	0.2	50	0.755067
0.2	0	0.2	100	0.729378
0.2	0	0.4	10	0.7746
0.2	0	0.4	50	0.755067
0.2	0	0.4	100	0.729378
0.2	0	0.6	10	0.7746
0.2	0	0.6	50	0.755067
0.2	0	0.6	100	0.729378
0.2	0	0.8	10	0.7746
0.2	0	0.8	50	0.755067
0.2	0	0.8	100	0.729378
0.2	0	1	10	0.7746
0.2	0	1	50	0.755067
0.2	0	1	100	0.729378
0.2	0.2	0	10	0.7746
0.2	0.2	0	50	0.755067
0.2	0.2	0	100	0.729378
0.2	0.2	0.2	10	0.784031
0.2	0.2	0.2	50	0.763158
0.2	0.2	0.2	100	0.740251
0.2	0.2	0.4	10	0.785515
0.2	0.2	0.4	50	0.764476
0.2	0.2	0.4	100	0.741083
0.2	0.2	0.6	10	0.781461
0.2	0.2	0.6	50	0.76505
0.2	0.2	0.6	100	0.741014
0.2	0.2	0.8	10	0.782474
0.2	0.2	0.8	50	0.764045
0.2	0.2	0.8	100	0.7421
0.2	0.2	1	10	0.782776
0.2	0.2	1	50	0.764467
0.2	0.2	1	100	0.742449
0.2	0.4	0	10	0.7746
0.2	0.4	0	50	0.755067
0.2	0.4	0	100	0.729378
0.2	0.4	0.2	10	0.785623
0.2	0.4	0.2	50	0.764888
0.2	0.4	0.2	100	0.741621
0.2	0.4	0.4	10	0.782743
0.2	0.4	0.4	50	0.76442
0.2	0.4	0.4	100	0.741235
0.2	0.4	0.6	10	0.783704
0.2	0.4	0.6	50	0.763489
0.2	0.4	0.6	100	0.742803
0.2	0.4	0.8	10	0.783294
0.2	0.4	0.8	50	0.764619
0.2	0.4	0.8	100	0.743316
0.2	0.4	1	10	0.786066
0.2	0.4	1	50	0.76938
0.2	0.4	1	100	0.742638
0.2	0.6	0	10	0.7746
0.2	0.6	0	50	0.755067
0.2	0.6	0	100	0.729378
0.2	0.6	0.2	10	0.781536
0.2	0.6	0.2	50	0.766343
0.2	0.6	0.2	100	0.740192
0.2	0.6	0.4	10	0.784815
0.2	0.6	0.4	50	0.763658
0.2	0.6	0.4	100	0.743277
0.2	0.6	0.6	10	0.784872
0.2	0.6	0.6	50	0.766013
0.2	0.6	0.6	100	0.741319
0.2	0.6	0.8	10	0.785975
0.2	0.6	0.8	50	0.770155
0.2	0.6	0.8	100	0.741932
0.2	0.6	1	10	0.788661
0.2	0.6	1	50	0.772803
0.2	0.6	1	100	0.741028
0.2	0.8	0	10	0.7746
0.2	0.8	0	50	0.755067
0.2	0.8	0	100	0.729378
0.2	0.8	0.2	10	0.783784
0.2	0.8	0.2	50	0.765065
0.2	0.8	0.2	100	0.742113
0.2	0.8	0.4	10	0.783295
0.2	0.8	0.4	50	0.765753
0.2	0.8	0.4	100	0.74207
0.2	0.8	0.6	10	0.786068
0.2	0.8	0.6	50	0.77032
0.2	0.8	0.6	100	0.7422
0.2	0.8	0.8	10	0.789467
0.2	0.8	0.8	50	0.772374
0.2	0.8	0.8	100	0.742305
0.2	0.8	1	10	0.791597
0.2	0.8	1	50	0.775752
0.2	0.8	1	100	0.743673
0.2	1	0	10	0.7746
0.2	1	0	50	0.755067
0.2	1	0	100	0.729378
0.2	1	0.2	10	0.782921
0.2	1	0.2	50	0.763454
0.2	1	0.2	100	0.741829
0.2	1	0.4	10	0.783582
0.2	1	0.4	50	0.767992
0.2	1	0.4	100	0.741006
0.2	1	0.6	10	0.78812
0.2	1	0.6	50	0.770863
0.2	1	0.6	100	0.741552
0.2	1	0.8	10	0.790949
0.2	1	0.8	50	0.774048
0.2	1	0.8	100	0.743286
0.2	1	1	10	0.795257
0.2	1	1	50	0.774431
0.2	1	1	100	0.740728
0.2	1.2	0	10	0.7746
0.2	1.2	0	50	0.755067
0.2	1.2	0	100	0.729378
0.2	1.2	0.2	10	0.785067
0.2	1.2	0.2	50	0.762098
0.2	1.2	0.2	100	0.742291
0.2	1.2	0.4	10	0.785545
0.2	1.2	0.4	50	0.771045
0.2	1.2	0.4	100	0.742362
0.2	1.2	0.6	10	0.790232
0.2	1.2	0.6	50	0.772738
0.2	1.2	0.6	100	0.740625
0.2	1.2	0.8	10	0.795374
0.2	1.2	0.8	50	0.771477
0.2	1.2	0.8	100	0.741615
0.2	1.2	1	10	0.794594
0.2	1.2	1	50	0.774421
0.2	1.2	1	100	0.734901
0.2	1.4	0	10	0.7746
0.2	1.4	0	50	0.755067
0.2	1.4	0	100	0.729378
0.2	1.4	0.2	10	0.784358
0.2	1.4	0.2	50	0.763522
0.2	1.4	0.2	100	0.742599
0.2	1.4	0.4	10	0.788147
0.2	1.4	0.4	50	0.770626
0.2	1.4	0.4	100	0.741857
0.2	1.4	0.6	10	0.790447
0.2	1.4	0.6	50	0.774009
0.2	1.4	0.6	100	0.741508
0.2	1.4	0.8	10	0.793487
0.2	1.4	0.8	50	0.776002
0.2	1.4	0.8	100	0.737026
0.2	1.4	1	10	0.794256
0.2	1.4	1	50	0.772392
0.2	1.4	1	100	0.72626
0.2	1.6	0	10	0.7746
0.2	1.6	0	50	0.755067
0.2	1.6	0	100	0.729378
0.2	1.6	0.2	10	0.783205
0.2	1.6	0.2	50	0.764895
0.2	1.6	0.2	100	0.74271
0.2	1.6	0.4	10	0.788326
0.2	1.6	0.4	50	0.770376
0.2	1.6	0.4	100	0.740384
0.2	1.6	0.6	10	0.794993
0.2	1.6	0.6	50	0.771045
0.2	1.6	0.6	100	0.741232
0.2	1.6	0.8	10	0.794054
0.2	1.6	0.8	50	0.773332
0.2	1.6	0.8	100	0.728767
0.2	1.6	1	10	0.797338
0.2	1.6	1	50	0.763116
0.2	1.6	1	100	0.713682
0.2	1.8	0	10	0.7746
0.2	1.8	0	50	0.755067
0.2	1.8	0	100	0.729378
0.2	1.8	0.2	10	0.783195
0.2	1.8	0.2	50	0.767429
0.2	1.8	0.2	100	0.741289
0.2	1.8	0.4	10	0.789773
0.2	1.8	0.4	50	0.772513
0.2	1.8	0.4	100	0.740198
0.2	1.8	0.6	10	0.793042
0.2	1.8	0.6	50	0.775091
0.2	1.8	0.6	100	0.73837
0.2	1.8	0.8	10	0.795322
0.2	1.8	0.8	50	0.771476
0.2	1.8	0.8	100	0.720403
0.2	1.8	1	10	0.796214
0.2	1.8	1	50	0.751199
0.2	1.8	1	100	0.694713
0.4	0	0	10	0.770498
0.4	0	0	50	0.753769
0.4	0	0	100	0.743538
0.4	0	0.2	10	0.770498
0.4	0	0.2	50	0.753769
0.4	0	0.2	100	0.743538
0.4	0	0.4	10	0.770498
0.4	0	0.4	50	0.753769
0.4	0	0.4	100	0.743538
0.4	0	0.6	10	0.770498
0.4	0	0.6	50	0.753769
0.4	0	0.6	100	0.743538
0.4	0	0.8	10	0.770498
0.4	0	0.8	50	0.753769
0.4	0	0.8	100	0.743538
0.4	0	1	10	0.770498
0.4	0	1	50	0.753769
0.4	0	1	100	0.743538
0.4	0.2	0	10	0.770498
0.4	0.2	0	50	0.753769
0.4	0.2	0	100	0.743538
0.4	0.2	0.2	10	0.781277
0.4	0.2	0.2	50	0.76473
0.4	0.2	0.2	100	0.752131
0.4	0.2	0.4	10	0.783415
0.4	0.2	0.4	50	0.766347
0.4	0.2	0.4	100	0.75596
0.4	0.2	0.6	10	0.78289
0.4	0.2	0.6	50	0.766352
0.4	0.2	0.6	100	0.753738
0.4	0.2	0.8	10	0.781558
0.4	0.2	0.8	50	0.766572
0.4	0.2	0.8	100	0.753335
0.4	0.2	1	10	0.781279
0.4	0.2	1	50	0.765473
0.4	0.2	1	100	0.755243
0.4	0.4	0	10	0.770498
0.4	0.4	0	50	0.753769
0.4	0.4	0	100	0.743538
0.4	0.4	0.2	10	0.783057
0.4	0.4	0.2	50	0.766526
0.4	0.4	0.2	100	0.75596
0.4	0.4	0.4	10	0.783145
0.4	0.4	0.4	50	0.767325
0.4	0.4	0.4	100	0.753056
0.4	0.4	0.6	10	0.780768
0.4	0.4	0.6	50	0.765297
0.4	0.4	0.6	100	0.756067
0.4	0.4	0.8	10	0.780715
0.4	0.4	0.8	50	0.765366
0.4	0.4	0.8	100	0.756509
0.4	0.4	1	10	0.782454
0.4	0.4	1	50	0.768839
0.4	0.4	1	100	0.757001
0.4	0.6	0	10	0.770498
0.4	0.6	0	50	0.753769
0.4	0.6	0	100	0.743538
0.4	0.6	0.2	10	0.782749
0.4	0.6	0.2	50	0.766929
0.4	0.6	0.2	100	0.753912
0.4	0.6	0.4	10	0.781912
0.4	0.6	0.4	50	0.763641
0.4	0.6	0.4	100	0.756706
0.4	0.6	0.6	10	0.782935
0.4	0.6	0.6	50	0.765262
0.4	0.6	0.6	100	0.7573
0.4	0.6	0.8	10	0.783773
0.4	0.6	0.8	50	0.771749
0.4	0.6	0.8	100	0.760594
0.4	0.6	1	10	0.786441
0.4	0.6	1	50	0.771201
0.4	0.6	1	100	0.758263
0.4	0.8	0	10	0.770498
0.4	0.8	0	50	0.753769
0.4	0.8	0	100	0.743538
0.4	0.8	0.2	10	0.782267
0.4	0.8	0.2	50	0.766268
0.4	0.8	0.2	100	0.754411
0.4	0.8	0.4	10	0.78101
0.4	0.8	0.4	50	0.765584
0.4	0.8	0.4	100	0.756316
0.4	0.8	0.6	10	0.783916
0.4	0.8	0.6	50	0.77105
0.4	0.8	0.6	100	0.75943
0.4	0.8	0.8	10	0.787712
0.4	0.8	0.8	50	0.772781
0.4	0.8	0.8	100	0.759774
0.4	0.8	1	10	0.790623
0.4	0.8	1	50	0.777102
0.4	0.8	1	100	0.758146
0.4	1	0	10	0.770498
0.4	1	0	50	0.753769
0.4	1	0	100	0.743538
0.4	1	0.2	10	0.782766
0.4	1	0.2	50	0.765649
0.4	1	0.2	100	0.754462
0.4	1	0.4	10	0.781108
0.4	1	0.4	50	0.76805
0.4	1	0.4	100	0.757107
0.4	1	0.6	10	0.784772
0.4	1	0.6	50	0.773578
0.4	1	0.6	100	0.756024
0.4	1	0.8	10	0.79055
0.4	1	0.8	50	0.776877
0.4	1	0.8	100	0.758761
0.4	1	1	10	0.791213
0.4	1	1	50	0.777456
0.4	1	1	100	0.756493
0.4	1.2	0	10	0.770498
0.4	1.2	0	50	0.753769
0.4	1.2	0	100	0.743538
0.4	1.2	0.2	10	0.781428
0.4	1.2	0.2	50	0.763507
0.4	1.2	0.2	100	0.755531
0.4	1.2	0.4	10	0.78179
0.4	1.2	0.4	50	0.771096
0.4	1.2	0.4	100	0.760057
0.4	1.2	0.6	10	0.789331
0.4	1.2	0.6	50	0.774817
0.4	1.2	0.6	100	0.759111
0.4	1.2	0.8	10	0.791769
0.4	1.2	0.8	50	0.776951
0.4	1.2	0.8	100	0.757099
0.4	1.2	1	10	0.791914
0.4	1.2	1	50	0.778091
0.4	1.2	1	100	0.756168
0.4	1.4	0	10	0.770498
0.4	1.4	0	50	0.753769
0.4	1.4	0	100	0.743538
0.4	1.4	0.2	10	0.782103
0.4	1.4	0.2	50	0.764327
0.4	1.4	0.2	100	0.755502
0.4	1.4	0.4	10	0.784508
0.4	1.4	0.4	50	0.773066
0.4	1.4	0.4	100	0.758406
0.4	1.4	0.6	10	0.790551
0.4	1.4	0.6	50	0.775673
0.4	1.4	0.6	100	0.758472
0.4	1.4	0.8	10	0.790896
0.4	1.4	0.8	50	0.777566
0.4	1.4	0.8	100	0.756665
0.4	1.4	1	10	0.793937
0.4	1.4	1	50	0.775565
0.4	1.4	1	100	0.752675
0.4	1.6	0	10	0.770498
0.4	1.6	0	50	0.753769
0.4	1.6	0	100	0.743538
0.4	1.6	0.2	10	0.782139
0.4	1.6	0.2	50	0.766249
0.4	1.6	0.2	100	0.755934
0.4	1.6	0.4	10	0.785418
0.4	1.6	0.4	50	0.773335
0.4	1.6	0.4	100	0.758439
0.4	1.6	0.6	10	0.791883
0.4	1.6	0.6	50	0.775687
0.4	1.6	0.6	100	0.756448
0.4	1.6	0.8	10	0.792752
0.4	1.6	0.8	50	0.776891
0.4	1.6	0.8	100	0.754939
0.4	1.6	1	10	0.796832
0.4	1.6	1	50	0.77244
0.4	1.6	1	100	0.739845
0.4	1.8	0	10	0.770498
0.4	1.8	0	50	0.753769
0.4	1.8	0	100	0.743538
0.4	1.8	0.2	10	0.781179
0.4	1.8	0.2	50	0.767331
0.4	1.8	0.2	100	0.757905
0.4	1.8	0.4	10	0.787159
0.4	1.8	0.4	50	0.774298
0.4	1.8	0.4	100	0.757537
0.4	1.8	0.6	10	0.789252
0.4	1.8	0.6	50	0.778759
0.4	1.8	0.6	100	0.757547
0.4	1.8	0.8	10	0.794289
0.4	1.8	0.8	50	0.772916
0.4	1.8	0.8	100	0.75052
0.4	1.8	1	10	0.792395
0.4	1.8	1	50	0.758353
0.4	1.8	1	100	0.722366
0.6	0	0	10	0.767122
0.6	0	0	50	0.755779
0.6	0	0	100	0.745571
0.6	0	0.2	10	0.767122
0.6	0	0.2	50	0.755779
0.6	0	0.2	100	0.745571
0.6	0	0.4	10	0.767122
0.6	0	0.4	50	0.755779
0.6	0	0.4	100	0.745571
0.6	0	0.6	10	0.767122
0.6	0	0.6	50	0.755779
0.6	0	0.6	100	0.745571
0.6	0	0.8	10	0.767122
0.6	0	0.8	50	0.755779
0.6	0	0.8	100	0.745571
0.6	0	1	10	0.767122
0.6	0	1	50	0.755779
0.6	0	1	100	0.745571
0.6	0.2	0	10	0.767122
0.6	0.2	0	50	0.755779
0.6	0.2	0	100	0.745571
0.6	0.2	0.2	10	0.782262
0.6	0.2	0.2	50	0.766406
0.6	0.2	0.2	100	0.757577
0.6	0.2	0.4	10	0.78316
0.6	0.2	0.4	50	0.766004
0.6	0.2	0.4	100	0.75892
0.6	0.2	0.6	10	0.780221
0.6	0.2	0.6	50	0.766452
0.6	0.2	0.6	100	0.757553
0.6	0.2	0.8	10	0.780393
0.6	0.2	0.8	50	0.767335
0.6	0.2	0.8	100	0.757577
0.6	0.2	1	10	0.7796
0.6	0.2	1	50	0.768627
0.6	0.2	1	100	0.75844
0.6	0.4	0	10	0.767122
0.6	0.4	0	50	0.755779
0.6	0.4	0	100	0.745571
0.6	0.4	0.2	10	0.78316
0.6	0.4	0.2	50	0.765933
0.6	0.4	0.2	100	0.758866
0.6	0.4	0.4	10	0.779909
0.6	0.4	0.4	50	0.766813
0.6	0.4	0.4	100	0.758046
0.6	0.4	0.6	10	0.778119
0.6	0.4	0.6	50	0.768375
0.6	0.4	0.6	100	0.760309
0.6	0.4	0.8	10	0.781456
0.6	0.4	0.8	50	0.766508
0.6	0.4	0.8	100	0.762144
0.6	0.4	1	10	0.779812
0.6	0.4	1	50	0.768566
0.6	0.4	1	100	0.763696
0.6	0.6	0	10	0.767122
0.6	0.6	0	50	0.755779
0.6	0.6	0	100	0.745571
0.6	0.6	0.2	10	0.780637
0.6	0.6	0.2	50	0.766155
0.6	0.6	0.2	100	0.757707
0.6	0.6	0.4	10	0.779373
0.6	0.6	0.4	50	0.766726
0.6	0.6	0.4	100	0.760371
0.6	0.6	0.6	10	0.779377
0.6	0.6	0.6	50	0.766031
0.6	0.6	0.6	100	0.763158
0.6	0.6	0.8	10	0.781722
0.6	0.6	0.8	50	0.773287
0.6	0.6	0.8	100	0.768614
0.6	0.6	1	10	0.782986
0.6	0.6	1	50	0.774283
0.6	0.6	1	100	0.76743
0.6	0.8	0	10	0.767122
0.6	0.8	0	50	0.755779
0.6	0.8	0	100	0.745571
0.6	0.8	0.2	10	0.779922
0.6	0.8	0.2	50	0.766746
0.6	0.8	0.2	100	0.757482
0.6	0.8	0.4	10	0.781577
0.6	0.8	0.4	50	0.765682
0.6	0.8	0.4	100	0.763543
0.6	0.8	0.6	10	0.782012
0.6	0.8	0.6	50	0.773388
0.6	0.8	0.6	100	0.766202
0.6	0.8	0.8	10	0.78302
0.6	0.8	0.8	50	0.774004
0.6	0.8	0.8	100	0.769107
0.6	0.8	1	10	0.786696
0.6	0.8	1	50	0.776005
0.6	0.8	1	100	0.771486
0.6	1	0	10	0.767122
0.6	1	0	50	0.755779
0.6	1	0	100	0.745571
0.6	1	0.2	10	0.778586
0.6	1	0.2	50	0.76863
0.6	1	0.2	100	0.759408
0.6	1	0.4	10	0.779034
0.6	1	0.4	50	0.76842
0.6	1	0.4	100	0.767007
0.6	1	0.6	10	0.782855
0.6	1	0.6	50	0.775594
0.6	1	0.6	100	0.765996
0.6	1	0.8	10	0.784447
0.6	1	0.8	50	0.775857
0.6	1	0.8	100	0.768958
0.6	1	1	10	0.789902
0.6	1	1	50	0.778487
0.6	1	1	100	0.769017
0.6	1.2	0	10	0.767122
0.6	1.2	0	50	0.755779
0.6	1.2	0	100	0.745571
0.6	1.2	0.2	10	0.779965
0.6	1.2	0.2	50	0.76665
0.6	1.2	0.2	100	0.759778
0.6	1.2	0.4	10	0.78142
0.6	1.2	0.4	50	0.773184
0.6	1.2	0.4	100	0.766268
0.6	1.2	0.6	10	0.784826
0.6	1.2	0.6	50	0.777441
0.6	1.2	0.6	100	0.770369
0.6	1.2	0.8	10	0.787523
0.6	1.2	0.8	50	0.778408
0.6	1.2	0.8	100	0.769694
0.6	1.2	1	10	0.788964
0.6	1.2	1	50	0.779414
0.6	1.2	1	100	0.767442
0.6	1.4	0	10	0.767122
0.6	1.4	0	50	0.755779
0.6	1.4	0	100	0.745571
0.6	1.4	0.2	10	0.781811
0.6	1.4	0.2	50	0.766596
0.6	1.4	0.2	100	0.761403
0.6	1.4	0.4	10	0.783023
0.6	1.4	0.4	50	0.775391
0.6	1.4	0.4	100	0.766192
0.6	1.4	0.6	10	0.787807
0.6	1.4	0.6	50	0.777001
0.6	1.4	0.6	100	0.769459
0.6	1.4	0.8	10	0.789886
0.6	1.4	0.8	50	0.777943
0.6	1.4	0.8	100	0.769682
0.6	1.4	1	10	0.791744
0.6	1.4	1	50	0.780182
0.6	1.4	1	100	0.766581
0.6	1.6	0	10	0.767122
0.6	1.6	0	50	0.755779
0.6	1.6	0	100	0.745571
0.6	1.6	0.2	10	0.781167
0.6	1.6	0.2	50	0.765134
0.6	1.6	0.2	100	0.76187
0.6	1.6	0.4	10	0.784851
0.6	1.6	0.4	50	0.774835
0.6	1.6	0.4	100	0.767557
0.6	1.6	0.6	10	0.788778
0.6	1.6	0.6	50	0.778155
0.6	1.6	0.6	100	0.770452
0.6	1.6	0.8	10	0.789203
0.6	1.6	0.8	50	0.781226
0.6	1.6	0.8	100	0.766483
0.6	1.6	1	10	0.791665
0.6	1.6	1	50	0.775911
0.6	1.6	1	100	0.759287
0.6	1.8	0	10	0.767122
0.6	1.8	0	50	0.755779
0.6	1.8	0	100	0.745571
0.6	1.8	0.2	10	0.780193
0.6	1.8	0.2	50	0.766313
0.6	1.8	0.2	100	0.763534
0.6	1.8	0.4	10	0.784413
0.6	1.8	0.4	50	0.779051
0.6	1.8	0.4	100	0.768397
0.6	1.8	0.6	10	0.788737
0.6	1.8	0.6	50	0.777348
0.6	1.8	0.6	100	0.770097
0.6	1.8	0.8	10	0.791336
0.6	1.8	0.8	50	0.778399
0.6	1.8	0.8	100	0.763282
0.6	1.8	1	10	0.790875
0.6	1.8	1	50	0.763111
0.6	1.8	1	100	0.745874
0.8	0	0	10	0.764208
0.8	0	0	50	0.7589
0.8	0	0	100	0.755084
0.8	0	0.2	10	0.764208
0.8	0	0.2	50	0.7589
0.8	0	0.2	100	0.755084
0.8	0	0.4	10	0.764208
0.8	0	0.4	50	0.7589
0.8	0	0.4	100	0.755084
0.8	0	0.6	10	0.764208
0.8	0	0.6	50	0.7589
0.8	0	0.6	100	0.755084
0.8	0	0.8	10	0.764208
0.8	0	0.8	50	0.7589
0.8	0	0.8	100	0.755084
0.8	0	1	10	0.764208
0.8	0	1	50	0.7589
0.8	0	1	100	0.755084
0.8	0.2	0	10	0.764208
0.8	0.2	0	50	0.7589
0.8	0.2	0	100	0.755084
0.8	0.2	0.2	10	0.776006
0.8	0.2	0.2	50	0.768576
0.8	0.2	0.2	100	0.764907
0.8	0.2	0.4	10	0.776842
0.8	0.2	0.4	50	0.769837
0.8	0.2	0.4	100	0.765883
0.8	0.2	0.6	10	0.776659
0.8	0.2	0.6	50	0.76722
0.8	0.2	0.6	100	0.765897
0.8	0.2	0.8	10	0.77608
0.8	0.2	0.8	50	0.768711
0.8	0.2	0.8	100	0.765315
0.8	0.2	1	10	0.776801
0.8	0.2	1	50	0.770093
0.8	0.2	1	100	0.766605
0.8	0.4	0	10	0.764208
0.8	0.4	0	50	0.7589
0.8	0.4	0	100	0.755084
0.8	0.4	0.2	10	0.776842
0.8	0.4	0.2	50	0.769694
0.8	0.4	0.2	100	0.766062
0.8	0.4	0.4	10	0.777344
0.8	0.4	0.4	50	0.76785
0.8	0.4	0.4	100	0.765043
0.8	0.4	0.6	10	0.776151
0.8	0.4	0.6	50	0.767879
0.8	0.4	0.6	100	0.764086
0.8	0.4	0.8	10	0.776909
0.8	0.4	0.8	50	0.769295
0.8	0.4	0.8	100	0.765293
0.8	0.4	1	10	0.776178
0.8	0.4	1	50	0.769289
0.8	0.4	1	100	0.770309
0.8	0.6	0	10	0.764208
